"point","year","sm3_u1","night","species","ccounts","forest","y_coord","x_coord","mic_ht"
"ST36B.S",2014,1,20140903,"laci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"lano",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"myca",12,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"myci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"myev",1,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"mylu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"myth",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"myvo",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"myyu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"pahe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140903,"tabr",3,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140904,"anpa",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140904,"coto",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140904,"epfu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140904,"euma",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"laci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"lano",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"myca",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"myci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"myev",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"mylu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"myth",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"myvo",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"myyu",1,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"pahe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"tabr",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"eupe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"labl",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"laci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"lano",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"myca",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"myci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"myev",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"mylu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"myth",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"myvo",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"myyu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"pahe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"tabr",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"anpa",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"coto",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"epfu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"euma",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"eupe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"labl",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"laci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"lano",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"myca",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"myci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"myev",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"mylu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"myth",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"myvo",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"myyu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"pahe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140908,"tabr",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"anpa",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"coto",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"epfu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"euma",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"eupe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"labl",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"laci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"lano",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"epfu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140907,"euma",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"myev",1,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"mylu",1,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"myth",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"myvo",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"myyu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"pahe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"tabr",2,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"anpa",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"coto",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"epfu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"euma",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"eupe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"labl",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"laci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"lano",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"myca",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"myci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"myev",1,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"mylu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"myth",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"myvo",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"myyu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"pahe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140910,"tabr",1,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"anpa",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"coto",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"epfu",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"euma",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"eupe",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140911,"labl",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"myca",1,"stanislaus",38.08,119.97,2.9
"ST36B.S",2014,1,20140909,"myci",0,"stanislaus",38.08,119.97,2.9
"ST36B.S",2015,1,20150612,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"tabr",2,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"myca",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150610,"tabr",4,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"epfu",2,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"myca",4,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150612,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"myca",2,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"tabr",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"myca",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150829,"tabr",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"myca",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150831,"tabr",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"myca",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"myca",7,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150614,"tabr",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"lano",1,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"myca",6,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150821,"tabr",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150823,"tabr",3,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"myvo",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"myyu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"pahe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"tabr",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"anpa",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"coto",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"myca",2,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"myci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"myev",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"mylu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150825,"myth",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"eupe",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"labl",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"epfu",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"euma",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"laci",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2015,1,20150827,"lano",0,"stanislaus",38.08223,119.98833,2.85
"ST36B.S",2016,0,20160726,"anpa",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"coto",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"eupe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"labl",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"epfu",2,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"euma",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"myth",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"myvo",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"myyu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"pahe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"tabr",26,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"myca",16,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"myci",2,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"myev",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"mylu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"laci",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"lano",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"myca",22,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"myci",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"myev",1,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"mylu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"myth",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"myvo",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"myyu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"pahe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160726,"tabr",1,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"anpa",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"coto",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"epfu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"euma",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"eupe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"labl",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"laci",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"lano",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"myca",36,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"myci",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"myev",2,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"mylu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"myth",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"myvo",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"myyu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"pahe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160728,"tabr",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"anpa",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"coto",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"epfu",9,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"euma",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"eupe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"labl",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"laci",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"lano",3,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"eupe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"labl",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"laci",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"lano",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"myth",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"myvo",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"myyu",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"pahe",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160730,"tabr",2,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"anpa",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"coto",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"epfu",11,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"euma",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"anpa",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"coto",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"epfu",13,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160803,"euma",0,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"myca",81,"stanislaus",38.08,119.99,2.5
"ST36B.S",2016,0,20160801,"myci",0,"stanislaus",38.08,119.99,2.5
