"first_name","last_name","y_coord","x_coord","det_mfg","det_model","mic_type","refl_type","mic_ht","mic_ht_units","night","call_id_1","call_id_2","site_ID","det_id","LANO","MYTH","MYEV","LABL","ANPA","MYCI","EUMA","MYLU","MYCA","LACI","EUPE","MYYU","TABR","MYVO","EPFU","COTO","PAHE"
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/20/2017","Sonobat 3","None","eldorado","PW06.4",3,0,0,0,0,0,0,0,18,3,0,2,31,0,0,0,0
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/17/2017","Sonobat 3","None","eldorado","PW06.4",15,1,0,0,1,0,0,0,24,4,0,3,35,0,0,0,1
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/19/2017","Sonobat 3","None","eldorado","PW06.4",9,0,0,0,0,0,0,0,13,3,0,0,51,0,0,0,0
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/16/2017","Sonobat 3","None","eldorado","PW06.4",10,0,1,0,0,0,0,0,5,0,0,1,79,0,0,0,0
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/27/2017","Sonobat 3","None","eldorado","PW06.4",7,0,0,0,0,0,0,0,9,0,0,0,8,0,2,0,0
"Zack","Steel",38.50838,-120.29743,"SonoBat","SM3BAT","SM3-U1","None",3.2,"meters","08/26/2017","Sonobat 3","None","eldorado","PW08.4",11,0,1,1,0,0,0,0,138,2,0,0,34,0,39,0,0
"Zack","Steel",38.50838,-120.29743,"SonoBat","SM3BAT","SM3-U1","None",3.2,"meters","08/27/2017","Sonobat 3","None","eldorado","PW08.4",0,0,0,0,0,0,0,0,140,0,0,0,73,0,2,0,0
"Zack","Steel",38.50838,-120.29743,"SonoBat","SM3BAT","SM3-U1","None",3.2,"meters","08/19/2017","Sonobat 3","None","eldorado","PW08.4",6,6,0,0,0,0,0,0,120,3,0,0,67,0,9,0,1
"Zack","Steel",38.50838,-120.29743,"SonoBat","SM3BAT","SM3-U1","None",3.2,"meters","08/20/2017","Sonobat 3","None","eldorado","PW08.4",13,0,0,0,0,0,0,0,102,0,0,0,69,0,27,0,0
"Zack","Steel",38.50838,-120.29743,"SonoBat","SM3BAT","SM3-U1","None",3.2,"meters","08/25/2017","Sonobat 3","None","eldorado","PW08.4",12,0,0,0,0,0,0,0,171,1,0,0,35,0,17,0,0
